title,category,link
Israel asks public to put solar panels on roofs to produce electricity,Middle East,https://www.reuters.com/sustainability/climate-energy/israel-asks-public-put-solar-panels-roofs-produce-electricity-2025-02-04/
Syria's Sharaa says it will take 4-5 years to hold presidential election,Middle East,https://www.reuters.com/world/middle-east/syrias-sharaa-says-it-will-take-4-5-years-hold-presidential-election-2025-02-03/
"Saudi Arabia's non-oil private sector grows at decade-high pace in Jan, PMI shows",Middle East,https://www.reuters.com/world/middle-east/saudi-arabias-non-oil-private-sector-grows-decade-high-pace-jan-pmi-shows-2025-02-04/
Gaza's reunited twins speak of loss and joy,Middle East,https://www.reuters.com/world/middle-east/gazas-reunited-twins-speak-loss-joy-2025-02-03/
Oil tanker attacked last year crosses Red Sea as Houthi ceasefire holds,Middle East,https://www.reuters.com/world/middle-east/oil-tanker-attacked-last-year-crosses-red-sea-houthi-ceasefire-holds-2025-02-03/
Crude prices fall on US-China trade clash,Middle East,https://www.reuters.com/markets/commodities/wti-oil-prices-down-after-mexico-canada-say-trump-agrees-pause-tariffs-2025-02-03/
"US dollar holds ground as China tariffs kick in, euro slides",Middle East,https://www.reuters.com/markets/currencies/canadian-dollar-mexican-peso-steady-after-sharp-rebound-tariff-reprieves-2025-02-04/
"Car bomb kills 20 in northern Syria, deadliest since Assad toppled",Middle East,https://www.reuters.com/world/middle-east/15-killed-car-bomb-explosion-outskirts-syrias-manbij-syrian-civil-defense-says-2025-02-03/
Palestinians appeal for help with short-term shelter in Gaza,Middle East,https://www.reuters.com/world/middle-east/palestinians-appeal-help-with-short-term-shelter-gaza-2025-02-03/
Former British soldier jailed for collecting information for Iran,Middle East,https://www.reuters.com/business/media-telecom/former-british-soldier-jailed-collecting-information-iran-2025-02-03/
Swedish government says Stockholm mosque used by Iran for spying,Middle East,https://www.reuters.com/world/europe/swedish-government-says-stockholm-mosque-used-by-iran-spying-2025-02-03/
"OPEC+ sticks to oil policy, ditches US government data",Middle East,https://www.reuters.com/business/energy/opec-likely-stick-oil-output-hike-plan-sources-say-2025-02-03/
"Exclusive: Saudi Arabia, UAE seen as possible venues for Trump-Putin summit, two Russian sources say",Middle East,https://www.reuters.com/world/saudi-arabia-uae-seen-possible-venues-trump-putin-summit-two-russian-sources-say-2025-02-03/
"Health payment changes to drive Turkish inflation higher in Feb, economists say",Middle East,https://www.reuters.com/world/middle-east/health-payment-changes-drive-turkish-inflation-higher-feb-economists-say-2025-02-03/
"Argentina’s state airline cuts staff, routes, passenger perks ahead of possible sale",Americas,https://www.reuters.com/business/aerospace-defense/argentinas-state-airline-cuts-staff-routes-passenger-perks-ahead-possible-sale-2025-01-03/
Cuba's Santeria priests urge followers to hunker down amid crisis,Americas,https://www.reuters.com/world/americas/cubas-santeria-priests-urge-followers-hunker-down-amid-crisis-2025-01-02/
Ecuador president Noboa again names an interim vice-president amid ongoing spat,Americas,https://www.reuters.com/world/americas/ecuador-president-noboa-again-names-an-interim-vice-president-amid-ongoing-spat-2025-01-02/
Venezuela opposition leader to travel to Argentina ahead of planned Maduro inauguration,Americas,https://www.reuters.com/world/americas/venezuela-opposition-leader-gonzalez-travel-argentina-ahead-planned-maduro-2025-01-02/
"Magnitude 6.1 earthquake strikes Antofagasta, Chile, EMSC says",Americas,https://www.reuters.com/business/environment/magnitude-61-earthquake-strikes-antofagasta-chile-emsc-says-2025-01-02/
Argentina files ICC complaint against Venezuela over officer's arrest,Americas,https://www.reuters.com/world/americas/argentina-files-icc-complaint-against-venezuela-over-officers-arrest-2025-01-02/
Puerto Rico's power grid collapses; could take two days to restore service,Americas,https://www.reuters.com/world/americas/puerto-ricos-power-grid-collapses-leaving-island-dark-2024-12-31/
"Venezuela economy grew over 9% in 2024, president says",Americas,https://www.reuters.com/world/americas/venezuela-economy-grew-over-9-2024-president-says-2025-01-01/
Canadian factory PMI rises to 22-month high in December,Americas,https://www.reuters.com/markets/canadian-factory-pmi-rises-22-month-high-december-2025-01-02/
Cobalt miner Jervois in rescue deal to better compete with China,Americas,https://www.reuters.com/markets/commodities/cobalt-miner-jervois-rescue-deal-after-struggle-compete-with-china-2025-01-02/
Ecuador AG confirms bodies are missing boys as judge orders military personnel held,Americas,https://www.reuters.com/world/americas/ecuador-judge-orders-16-military-personnel-held-prison-over-missing-youths-2024-12-31/
"Mexico unveils new tariffs, popular e-tailers like Shein, Temu may be in crosshairs",Americas,https://www.reuters.com/world/americas/mexico-unveils-new-tariffs-popular-e-tailers-like-shein-temu-may-be-crosshairs-2024-12-31/
Mexico detains suspects in death of migration agent near U.S. border,Americas,https://www.reuters.com/world/americas/mexico-detains-two-suspects-death-migration-officer-2024-12-31/
Venezuela to free additional 413 election protesters,Americas,https://www.reuters.com/world/americas/venezuela-free-additional-413-election-protesters-2024-12-30/
Mexican peso posts biggest annual drop versus US dollar in 16 years,Americas,https://www.reuters.com/markets/currencies/mexican-peso-posts-biggest-annual-drop-versus-us-dollar-16-years-2024-12-31/
"Colombia cocaine seizures up 35% year-on-year in 2024, armed forces say",Americas,https://www.reuters.com/world/americas/colombia-cocaine-seizures-up-35-year-on-year-2024-armed-forces-say-2024-12-31/
Brazil President Lula's CT scan shows improvement after surgeries earlier this month,Americas,https://www.reuters.com/world/americas/brazil-president-lulas-ct-scan-shows-improvement-after-surgeries-earlier-this-2024-12-31/
"Cocoa tops global commodities rally for 2nd year, steel ingredients struggle on China demand",Americas,https://www.reuters.com/markets/commodities/cocoa-tops-global-commodities-rally-2nd-year-steel-ingredients-struggle-china-2024-12-31/
Trinidad and Tobago declares state of emergency on expected spike in gang violence,Americas,https://www.reuters.com/world/americas/trinidad-tobago-declares-state-emergency-expected-spike-gang-violence-2024-12-30/
"Texas man who backed Islamic State acted alone in New Orleans attack, FBI says",Americas,https://www.reuters.com/world/us/police-probe-motive-new-orleans-truck-rampage-2025-01-02/
"As Trump's Republicans take congressional majority, Mike Johnson faces test",Americas,https://www.reuters.com/world/us/trumps-republicans-take-congressional-majority-mike-johnson-faces-test-2025-01-03/
"In divided US House, top Democrat Hakeem Jeffries aims to keep some grip on power",Americas,https://www.reuters.com/world/us/divided-us-house-top-democrat-hakeem-jeffries-aims-keep-some-grip-power-2025-01-03/
New top US Senate Republican John Thune steps up as Trump returns,Americas,https://www.reuters.com/world/us/new-top-us-senate-republican-john-thune-steps-up-trump-returns-2025-01-03/
Judge to weigh holding Giuliani in contempt in Georgia election workers case,Americas,https://www.reuters.com/world/us/judge-weigh-holding-giuliani-contempt-georgia-election-workers-case-2025-01-03/
Police positively identify driver of exploded Tesla Cybertruck as US Army soldier,Americas,https://www.reuters.com/world/us/fbi-looks-any-link-between-tesla-explosion-new-orleans-attack-2025-01-02/
US Supreme Court's Thomas will not be referred to Justice Department,Americas,https://www.reuters.com/legal/us-supreme-courts-thomas-will-not-be-referred-justice-department-judiciary-says-2025-01-02/
"FBI seeks new leads on Washington suspect in Jan. 6, 2021, pipe bombs",Americas,https://www.reuters.com/world/us/fbi-seeks-new-leads-washington-suspect-jan-6-2021-pipe-bombs-2025-01-02/
Investigators seek clues to New Orleans attacker's path to radicalization,Americas,https://www.reuters.com/world/us/investigators-seek-clues-new-orleans-attackers-path-radicalization-2025-01-03/
"Sugar Bowl features extra security, silence for attack victims",Americas,https://www.reuters.com/world/us/ncaa-sugar-bowl-kicks-off-with-extra-security-silence-attack-victims-2025-01-03/
Biden honors Liz Cheney and others with Presidential Citizens Medal,Americas,https://www.reuters.com/world/us/biden-award-liz-cheney-others-with-presidential-citizens-medal-2025-01-02/
US begins new year on high alert following New Orleans attack and Vegas explosion,Americas,https://www.reuters.com/world/us/us-begins-new-year-high-alert-following-new-orleans-attack-vegas-explosion-2025-01-02/
"Meta taps Republican Joel Kaplan to lead global policy team, replacing Nick Clegg",Americas,https://www.reuters.com/technology/meta-taps-republican-joel-kaplan-lead-global-policy-team-replacing-nick-clegg-2025-01-02/
"As Musk gains influence, questions hover over US probes into his empire",Americas,https://www.reuters.com/world/us/musk-gains-influence-questions-hover-over-us-probes-into-his-empire-2025-01-02/
US appeals court blocks Biden administration effort to restore net-neutrality rules,Americas,https://www.reuters.com/legal/us-appeals-court-blocks-biden-administration-net-neutrality-rules-2025-01-02/
US Steelworkers' union criticizes Nippon Steel's proposal for lack of long-term commitment,Americas,https://www.reuters.com/markets/deals/steelworkers-union-criticizes-nippon-steels-proposal-lack-long-term-commitment-2025-01-02/
US 30-year fixed-rate mortgage flirts with 7%,Americas,https://www.reuters.com/markets/us/us-30-year-fixed-rate-mortgage-flirts-with-7-2025-01-02/
Man who formerly served in US Army indicted over attempts to support Hezbollah,Americas,https://www.reuters.com/legal/man-who-formerly-served-us-army-indicted-over-attempts-support-hezbollah-2025-01-02/
What we know so far about the New Orleans truck attack victims,Americas,https://www.reuters.com/world/what-we-know-so-far-about-new-orleans-truck-attack-victims-2025-01-02/
US weekly jobless claims hit eight-month low as labor market remains resilient,Americas,https://www.reuters.com/markets/us/us-weekly-jobless-claims-unexpectedly-fall-2025-01-02/
"10 people injured in New York City shooting incident, NYPD says",Americas,https://www.reuters.com/world/us/multiple-people-injured-shooting-new-york-city-nightclub-nypd-detective-says-2025-01-02/
"Authorities assessed no ""credible threat"" to New Orleans ahead of New Year attack - police threat assessment",Americas,https://www.reuters.com/world/us/authorities-assessed-no-credible-threat-new-orleans-ahead-new-year-attack-police-2025-01-02/
US considers potential rules to restrict or bar Chinese drones,Americas,https://www.reuters.com/world/us/us-considers-potential-rules-restrict-or-bar-chinese-drones-2025-01-02/
"US East Coast dockworkers, employer group to restart talks next week",Americas,https://www.reuters.com/world/us/us-dockworkers-port-employers-set-restart-talks-jan-7-bloomberg-news-reports-2025-01-02/
'Jimmy's home': One woman shares Carter's Habitat for Humanity legacy,Americas,https://www.reuters.com/world/us/jimmys-home-one-woman-shares-carters-habitat-humanity-legacy-2025-01-01/
New Orleans suspect faced family and money struggles,Americas,https://www.reuters.com/world/us/suspect-deadly-new-orleans-truck-attack-served-us-army-2025-01-01/
Exclusive: New Orleans’ planned new Bourbon Street barriers only crash-rated to 10 mph,Americas,https://www.reuters.com/world/us/new-orleans-planned-new-bourbon-street-barriers-only-crash-rated-10-mph-2025-01-04/
Trump appoints lawyer Stanley Woodward to White House role,Americas,https://www.reuters.com/world/us/trump-appoints-lawyer-stanley-woodward-white-house-role-2025-01-05/
"Even before US alcohol warning, younger Americans were turning to mocktails",Americas,https://www.reuters.com/world/us/even-before-us-alcohol-warning-younger-americans-were-turning-mocktails-2025-01-04/
"Biden awards Presidential Medal of Freedom to Hillary Clinton, Michael J. Fox, Denzel Washington",Americas,https://www.reuters.com/world/us/biden-awards-presidential-medal-freedom-hillary-clinton-michael-j-fox-denzel-2025-01-04/
"Trump must be sentenced in hush money case, judge signals no jail",Americas,https://www.reuters.com/legal/trump-must-be-sentenced-hush-money-criminal-case-jan-10-judge-rules-2025-01-03/
"Resilient New Orleans regains its stride, hardly missing a beat after truck attack",Americas,https://www.reuters.com/world/us/resilient-new-orleans-regains-its-stride-hardly-missing-beat-after-truck-attack-2025-01-03/
Massive winter storm to clobber U.S. from Plains to East Coast,Americas,https://www.reuters.com/world/us/massive-winter-storm-clobber-us-plains-east-coast-2025-01-05/
